Tijd (s),Kracht (N),Verplaatsing (mm)
0,-40,-0,338
0,-40,-0,339
0,014,-40,-0,339
0,027,-40,-0,34
0,04,-41,-0,34
0,053,-41,-0,341
0,067,-41,5,-0,342
0,08,-42,5,-0,343
0,094,-42,5,-0,343
0,108,-43,-0,344
0,126,-43,-0,345
0,144,-44,-0,346
0,163,-45,-0,347
0,184,-45,-0,348
0,197,-45,-0,348
0,21,-46,-0,349
0,224,-46,-0,35
0,241,-47,-0,351
0,257,-47,-0,352
0,271,-48,-0,352
0,285,-48,-0,353
0,304,-48,-0,354
0,323,-48,5,-0,355
0,344,-50,-0,356
0,357,-50,-0,357
0,373,-50,5,-0,357
0,388,-51,-0,358
0,403,-51,-0,359
0,418,-51,5,-0,36
0,438,-51,5,-0,361
0,456,-53,-0,362
0,475,-53,5,-0,363
0,498,-54,-0,364
0,519,-55,-0,364
0,532,-55,-0,365
0,547,-56,-0,366
0,56,-56,-0,366
0,575,-56,5,-0,367
0,59,-56,5,-0,368
0,604,-57,5,-0,369
0,619,-57,5,-0,369
0,633,-58,-0,37
0,646,-59,5,-0,371
0,661,-59,5,-0,372
0,674,-60,5,-0,372
0,69,-60,5,-0,373
0,707,-61,-0,374
0,72,-61,-0,375
0,736,-61,5,-0,375
0,752,-63,-0,376
0,765,-63,-0,377
0,777,-63,5,-0,378
0,797,-64,-0,378
0,814,-64,-0,38
0,831,-64,5,-0,38
0,846,-64,5,-0,381
0,861,-66,-0,382
0,878,-66,5,-0,383
0,892,-66,5,-0,383
0,906,-67,5,-0,384
0,921,-67,5,-0,385
0,936,-68,-0,386
0,957,-69,-0,387
0,973,-69,-0,387
0,986,-69,5,-0,388
1,001,-69,5,-0,389
1,015,-70,5,-0,389
1,029,-70,5,-0,39
1,043,-71,-0,391
1,059,-72,-0,392
1,077,-72,-0,392
1,093,-73,-0,393
1,106,-73,5,-0,394
1,121,-73,5,-0,395
1,135,-74,-0,395
1,149,-74,-0,396
1,17,-75,5,-0,397
1,185,-76,-0,398
1,198,-76,-0,398
1,211,-77,-0,399
1,225,-77,-0,4
1,24,-77,5,-0,4
1,255,-77,5,-0,401
1,269,-78,5,-0,402
1,282,-78,5,-0,402
1,294,-79,5,-0,403
1,307,-79,5,-0,404
1,322,-80,-0,405
1,337,-80,-0,405
1,351,-81,-0,406
1,366,-82,-0,407
1,381,-82,-0,408
1,396,-82,5,-0,408
1,409,-82,5,-0,409
1,423,-83,-0,41
1,443,-84,-0,411
1,456,-84,-0,411
1,47,-85,5,-0,412
1,483,-85,5,-0,413
1,499,-86,-0,414
1,516,-87,-0,414
1,531,-87,-0,415
1,544,-87,5,-0,416
1,558,-87,5,-0,417
1,574,-88,5,-0,417
1,589,-88,5,-0,418
1,603,-89,5,-0,419
1,618,-90,5,-0,42
1,633,-90,5,-0,42
1,648,-90,5,-0,421
1,66,-90,5,-0,421
1,672,-92,-0,422
1,683,-92,-0,423
1,696,-93,-0,423
1,708,-93,-0,424
1,721,-93,5,-0,425
1,74,-93,5,-0,426
1,754,-94,-0,426
1,766,-94,-0,427
1,778,-96,-0,428
1,794,-96,-0,428
1,807,-96,5,-0,429
1,82,-96,5,-0,43
1,834,-97,-0,43
1,848,-97,-0,431
1,861,-97,5,-0,432
1,874,-99,-0,432
1,887,-99,-0,433
1,9,-99,5,-0,434
1,915,-99,5,-0,434
1,934,-100,5,-0,435
1,949,-100,5,-0,436
1,964,-101,-0,437
1,977,-102,5,-0,438
1,991,-102,5,-0,438
2,006,-103,-0,439
2,02,-103,-0,44
2,034,-104,-0,44
2,049,-104,-0,441
2,062,-104,5,-0,442
2,079,-104,5,-0,442
2,091,-106,-0,443
2,105,-106,-0,444
2,119,-106,5,-0,444
2,133,-106,5,-0,445
2,147,-107,5,-0,446
2,163,-108,-0,447
2,182,-108,-0,447
2,196,-109,5,-0,448
2,214,-110,-0,449
2,226,-110,-0,45
2,239,-110,5,-0,45
2,253,-110,5,-0,451
2,266,-111,-0,452
2,279,-111,-0,452
2,293,-112,5,-0,453
2,308,-112,5,-0,454
2,322,-113,5,-0,454
2,336,-113,5,-0,455
2,352,-114,-0,456
2,366,-114,-0,456
2,38,-114,5,-0,457
2,395,-116,-0,458
2,412,-116,-0,46
2,436,-117,-0,46
2,456,-118,-0,461
2,472,-118,5,-0,462
2,487,-118,5,-0,463
