Tijd (s),Kracht (N),Verplaatsing (mm)
0,-40,-0,378
0,-40,-0,379
0,018,-40,-0,379
0,031,-40,-0,38
0,044,-40,5,-0,38
0,058,-41,5,-0,382
0,079,-41,5,-0,383
0,1,-41,5,-0,383
0,116,-42,-0,384
0,129,-42,-0,385
0,146,-42,5,-0,386
0,16,-42,5,-0,386
0,172,-43,5,-0,387
0,184,-43,5,-0,387
0,198,-44,-0,388
0,213,-44,-0,389
0,229,-44,-0,39
0,254,-44,5,-0,391
0,271,-45,5,-0,392
0,285,-45,5,-0,393
0,306,-46,-0,394
0,322,-46,5,-0,394
0,335,-46,5,-0,395
0,349,-46,5,-0,396
0,363,-46,5,-0,396
0,376,-47,5,-0,397
0,387,-47,5,-0,398
0,4,-48,-0,398
0,413,-48,-0,399
0,428,-48,5,-0,4
0,443,-48,5,-0,4
0,455,-49,-0,401
0,47,-50,-0,402
0,482,-50,-0,402
0,496,-50,5,-0,403
0,514,-50,5,-0,404
0,531,-51,-0,405
0,543,-51,-0,406
0,556,-51,5,-0,406
0,569,-51,5,-0,407
0,582,-52,-0,407
0,594,-52,-0,408
0,606,-52,5,-0,408
0,618,-52,5,-0,409
0,63,-53,-0,41
0,642,-53,-0,41
0,654,-53,5,-0,411
0,666,-53,5,-0,412
0,678,-54,5,-0,412
0,692,-54,5,-0,413
0,706,-55,-0,413
0,718,-55,-0,414
0,73,-55,5,-0,415
0,742,-55,5,-0,415
0,755,-56,-0,416
0,769,-56,-0,417
0,785,-57,-0,418
0,808,-57,5,-0,418
0,82,-57,5,-0,42
0,84,-58,-0,42
0,859,-58,5,-0,421
0,871,-58,5,-0,422
0,884,-59,5,-0,422
0,898,-59,5,-0,423
0,911,-60,-0,424
0,924,-60,-0,424
0,936,-60,5,-0,425
0,949,-60,5,-0,426
0,961,-61,-0,426
0,973,-61,-0,427
0,986,-62,5,-0,428
1,004,-63,-0,429
1,023,-63,-0,43
1,036,-63,5,-0,43
1,049,-63,5,-0,431
1,064,-64,-0,432
1,082,-65,-0,433
1,102,-65,-0,434
1,122,-66,-0,435
1,138,-66,5,-0,435
1,154,-66,5,-0,436
1,173,-66,5,-0,437
1,194,-68,-0,438
1,216,-68,5,-0,439
1,234,-68,5,-0,44
1,258,-69,-0,441
1,272,-69,5,-0,442
1,285,-69,5,-0,443
1,305,-71,-0,444
1,328,-71,5,-0,445
1,347,-72,-0,446
1,374,-72,5,-0,447
1,392,-73,5,-0,448
1,404,-73,5,-0,448
1,416,-74,-0,449
1,438,-74,5,-0,45
1,458,-74,5,-0,452
1,48,-75,5,-0,452
1,495,-76,5,-0,453
1,508,-76,5,-0,454
1,524,-77,-0,454
1,538,-77,-0,455
1,554,-77,5,-0,456
1,57,-78,-0,457
1,587,-79,5,-0,458
1,612,-79,5,-0,459
1,627,-80,-0,46
1,64,-80,-0,46
1,653,-80,5,-0,461
1,666,-80,5,-0,462
1,68,-81,5,-0,462
1,693,-81,5,-0,463
1,705,-82,5,-0,464
1,72,-82,5,-0,464
1,733,-83,5,-0,465
1,747,-83,5,-0,465
1,761,-84,-0,466
1,777,-84,5,-0,467
1,789,-84,5,-0,468
1,803,-85,5,-0,468
1,817,-85,5,-0,469
1,831,-86,-0,47
1,844,-86,-0,47
1,866,-87,-0,472
1,884,-87,5,-0,472
1,903,-88,5,-0,473
1,919,-88,5,-0,474
1,941,-89,-0,475
1,962,-90,-0,476
1,979,-90,5,-0,477
2,-90,5,-0,478
2,018,-92,-0,479
2,031,-92,-0,48
2,044,-92,5,-0,48
2,056,-92,5,-0,481
2,068,-93,-0,482
2,085,-93,5,-0,482
2,098,-93,5,-0,484
2,121,-95,-0,484
2,138,-95,5,-0,485
2,151,-95,5,-0,486
2,164,-96,-0,486
2,176,-96,-0,487
2,188,-97,-0,488
2,202,-97,-0,488
2,216,-98,-0,489
2,234,-98,-0,49
2,251,-98,5,-0,491
2,265,-99,-0,491
2,278,-99,-0,492
2,294,-99,5,-0,493
2,311,-99,5,-0,494
2,329,-100,5,-0,494
2,343,-101,-0,495
2,36,-101,-0,496
2,377,-102,-0,497
2,39,-102,5,-0,498
2,406,-102,5,-0,498
2,419,-102,5,-0,499
2,432,-103,5,-0,5
2,444,-103,5,-0,5
2,456,-104,-0,501
2,472,-104,5,-0,502
2,49,-104,5,-0,503
2,508,-105,-0,503
2,526,-106,5,-0,504
2,539,-106,5,-0,505
2,552,-107,-0,506
2,57,-107,-0,507
2,592,-107,5,-0,508
2,608,-108,-0,508
2,623,-108,-0,509
2,636,-109,-0,51
2,652,-109,5,-0,511
2,667,-109,5,-0,512
2,686,-110,5,-0,513
2,701,-110,5,-0,513
2,718,-111,-0,514
2,731,-112,-0,515
2,746,-112,-0,516
2,767,-112,5,-0,517
2,785,-113,5,-0,518
2,799,-113,5,-0,518
2,812,-113,5,-0,519
2,834,-115,-0,52
2,849,-115,-0,521
2,872,-115,5,-0,522
2,891,-116,-0,523
2,91,-116,-0,524
2,924,-117,-0,524
2,937,-117,-0,525
2,956,-118,-0,526
2,976,-118,5,-0,527
2,998,-118,5,-0,528
3,016,-118,5,-0,529
3,033,-119,5,-0,53
