Tijd (s),Kracht (N),Verplaatsing (mm)
0,-40,-0,681
0,-40,-0,682
0,017,-40,-0,683
0,038,-40,5,-0,684
0,055,-40,5,-0,684
0,069,-41,-0,685
0,086,-41,-0,686
0,104,-41,5,-0,687
0,122,-42,-0,688
0,142,-42,5,-0,689
0,159,-42,5,-0,69
0,176,-43,-0,69
0,194,-44,-0,691
0,211,-44,-0,692
0,225,-44,5,-0,693
0,244,-45,-0,694
0,261,-45,-0,695
0,278,-45,5,-0,696
0,294,-46,5,-0,696
0,312,-46,5,-0,698
0,331,-47,-0,698
0,348,-47,5,-0,699
0,365,-47,5,-0,7
0,379,-48,-0,7
0,394,-48,-0,701
0,406,-49,-0,702
0,418,-49,-0,702
0,43,-49,5,-0,703
0,441,-49,5,-0,704
0,455,-50,-0,704
0,467,-50,-0,705
0,479,-50,5,-0,705
0,492,-50,5,-0,706
0,503,-52,-0,707
0,517,-52,-0,707
0,529,-52,5,-0,708
0,544,-52,5,-0,709
0,557,-53,-0,709
0,57,-53,-0,71
0,582,-53,5,-0,711
0,597,-53,5,-0,711
0,61,-54,5,-0,712
0,623,-54,5,-0,712
0,637,-55,-0,714
0,658,-56,-0,714
0,676,-56,-0,715
0,69,-56,5,-0,716
0,704,-57,5,-0,716
0,716,-57,5,-0,717
0,73,-58,-0,718
0,744,-58,-0,719
0,758,-58,5,-0,719
0,771,-58,5,-0,72
0,784,-59,5,-0,721
0,797,-59,5,-0,721
0,81,-60,5,-0,722
0,823,-60,5,-0,723
0,836,-61,5,-0,723
0,848,-61,5,-0,724
0,861,-62,-0,725
0,875,-62,-0,725
0,888,-63,-0,726
0,902,-63,-0,727
0,919,-64,-0,728
0,936,-65,-0,728
0,949,-65,-0,729
0,962,-65,5,-0,73
0,976,-65,5,-0,73
0,989,-66,-0,731
1,001,-66,-0,732
1,013,-67,5,-0,732
1,027,-67,5,-0,733
1,04,-68,5,-0,734
1,056,-68,5,-0,734
1,068,-69,-0,735
1,084,-69,-0,736
1,097,-69,5,-0,736
1,11,-69,5,-0,737
1,124,-71,-0,738
1,138,-71,-0,738
1,154,-71,5,-0,739
1,174,-72,5,-0,74
1,19,-72,5,-0,741
1,203,-73,-0,742
1,216,-73,-0,742
1,229,-74,5,-0,743
1,242,-74,5,-0,744
1,255,-75,-0,744
1,269,-75,-0,745
1,282,-75,5,-0,745
1,294,-76,5,-0,746
1,31,-76,5,-0,747
1,324,-78,-0,748
1,336,-78,-0,748
1,35,-78,5,-0,749
1,363,-78,5,-0,75
1,378,-79,5,-0,75
1,395,-79,5,-0,751
1,407,-80,5,-0,752
1,422,-81,5,-0,753
1,438,-81,5,-0,753
1,45,-82,5,-0,754
1,463,-82,5,-0,755
1,476,-83,-0,755
1,491,-83,-0,756
1,507,-84,-0,757
1,522,-84,-0,758
1,535,-85,-0,758
1,549,-85,-0,759
1,562,-85,5,-0,759
1,575,-85,5,-0,76
1,587,-87,-0,76
1,6,-87,-0,761
1,613,-87,5,-0,762
1,627,-87,5,-0,762
1,641,-88,5,-0,763
1,652,-89,5,-0,764
1,669,-89,5,-0,765
1,684,-90,-0,766
1,7,-90,-0,766
1,713,-90,5,-0,767
1,73,-90,5,-0,768
1,744,-92,5,-0,768
1,758,-93,-0,769
1,77,-93,-0,77
1,784,-94,-0,77
1,797,-94,-0,771
1,81,-94,5,-0,772
1,823,-94,5,-0,772
1,835,-96,-0,773
1,848,-96,-0,774
1,861,-97,-0,774
1,874,-97,-0,775
1,887,-97,5,-0,776
1,899,-97,5,-0,776
1,912,-98,-0,777
1,928,-98,-0,778
1,945,-100,-0,779
1,959,-100,-0,779
1,972,-101,-0,78
1,985,-101,-0,781
1,999,-101,5,-0,781
2,012,-101,5,-0,782
2,025,-102,5,-0,783
2,037,-102,5,-0,783
2,049,-104,-0,784
2,063,-104,-0,784
2,076,-104,5,-0,786
2,095,-105,5,-0,786
2,116,-106,-0,787
2,133,-106,-0,788
2,148,-108,-0,789
2,16,-108,-0,789
2,173,-108,5,-0,79
2,185,-108,5,-0,791
2,201,-109,-0,791
2,217,-109,-0,792
2,23,-110,-0,793
2,244,-110,-0,794
2,258,-111,5,-0,794
2,28,-112,-0,795
2,295,-112,-0,796
2,307,-113,-0,796
2,32,-113,-0,797
2,332,-113,5,-0,798
2,347,-113,5,-0,799
2,361,-115,5,-0,799
2,375,-115,5,-0,8
2,387,-116,-0,801
2,4,-116,-0,801
2,414,-116,5,-0,802
2,427,-116,5,-0,803
2,445,-117,5,-0,804
2,46,-119,-0,804
2,475,-119,-0,805
