Tijd (s),Kracht (N),Verplaatsing (mm)
0,-40,-0,316
0,-40,-0,316
0,014,-40,-0,317
0,029,-40,-0,318
0,042,-40,5,-0,318
0,061,-41,5,-0,319
0,075,-41,5,-0,32
0,089,-41,5,-0,32
0,102,-41,5,-0,321
0,116,-42,-0,322
0,136,-42,-0,323
0,15,-42,5,-0,324
0,163,-43,5,-0,325
0,184,-43,5,-0,326
0,204,-44,-0,326
0,222,-44,-0,328
0,239,-44,5,-0,328
0,256,-44,5,-0,329
0,271,-45,5,-0,33
0,29,-46,-0,331
0,31,-46,-0,332
0,326,-46,5,-0,333
0,339,-46,5,-0,333
0,354,-46,5,-0,334
0,373,-47,5,-0,335
0,386,-47,5,-0,336
0,4,-48,-0,336
0,411,-48,-0,337
0,427,-48,5,-0,338
0,446,-49,-0,339
0,463,-49,-0,339
0,476,-50,-0,34
0,492,-50,-0,341
0,51,-50,5,-0,342
0,528,-50,5,-0,343
0,548,-51,-0,344
0,565,-51,-0,344
0,577,-52,5,-0,345
0,59,-52,5,-0,346
0,602,-53,-0,346
0,616,-53,-0,347
0,633,-53,-0,348
0,651,-53,5,-0,349
0,669,-53,5,-0,35
0,687,-54,5,-0,35
0,7,-55,-0,351
0,712,-55,-0,352
0,729,-55,5,-0,353
0,744,-55,5,-0,354
0,761,-56,-0,354
0,777,-57,-0,355
0,795,-57,-0,356
0,812,-57,-0,357
0,828,-58,-0,358
0,844,-58,-0,359
0,862,-58,-0,36
0,878,-58,-0,36
0,894,-59,5,-0,361
0,911,-60,-0,362
0,929,-60,-0,363
0,942,-60,5,-0,363
0,955,-60,5,-0,364
0,97,-60,5,-0,364
0,983,-60,5,-0,365
0,997,-62,-0,366
1,01,-62,5,-0,367
1,024,-62,5,-0,368
1,043,-63,-0,368
1,06,-63,-0,369
1,074,-63,5,-0,37
1,088,-64,-0,37
1,101,-64,-0,371
1,118,-64,5,-0,372
1,137,-65,-0,373
1,156,-65,-0,374
1,17,-65,5,-0,374
1,184,-65,5,-0,376
1,204,-66,5,-0,376
1,221,-67,-0,377
1,233,-67,-0,378
1,248,-67,5,-0,379
1,265,-67,5,-0,379
1,28,-68,-0,38
1,293,-69,-0,381
1,309,-69,-0,382
1,33,-69,5,-0,383
1,345,-70,-0,384
1,361,-70,-0,385
1,383,-70,5,-0,385
1,396,-72,-0,386
1,418,-72,-0,387
1,433,-72,-0,388
1,449,-73,-0,389
1,465,-73,-0,39
1,48,-73,5,-0,39
1,498,-74,5,-0,391
1,515,-74,5,-0,392
1,531,-75,-0,393
1,547,-75,5,-0,394
1,563,-75,5,-0,394
1,579,-76,-0,395
1,595,-76,-0,396
1,61,-77,-0,396
1,622,-77,-0,397
1,634,-78,-0,398
1,647,-78,-0,399
1,665,-78,-0,4
1,684,-78,5,-0,4
1,703,-79,5,-0,401
1,718,-79,5,-0,402
1,73,-80,5,-0,402
1,742,-80,5,-0,403
1,755,-81,-0,404
1,767,-81,-0,404
1,779,-81,-0,405
1,791,-81,5,-0,406
1,812,-81,5,-0,407
1,828,-83,-0,408
1,844,-83,-0,408
1,862,-83,5,-0,409
1,878,-83,5,-0,41
1,894,-84,5,-0,411
1,907,-85,5,-0,412
1,92,-85,5,-0,412
1,932,-86,-0,413
1,947,-86,-0,414
1,962,-86,5,-0,414
1,98,-87,-0,416
2,003,-87,-0,416
2,017,-88,-0,417
2,039,-88,5,-0,418
2,054,-88,5,-0,419
2,07,-89,-0,42
2,085,-89,-0,42
2,098,-89,5,-0,421
2,114,-90,5,-0,422
2,127,-90,5,-0,423
2,146,-91,5,-0,424
2,163,-92,-0,424
2,177,-92,-0,425
2,199,-92,5,-0,426
2,215,-93,5,-0,427
2,233,-93,5,-0,428
2,254,-94,-0,428
2,266,-94,5,-0,429
2,279,-94,5,-0,43
2,292,-94,5,-0,431
2,311,-95,-0,432
2,329,-96,-0,432
2,342,-96,-0,433
2,355,-96,5,-0,434
2,372,-97,-0,435
2,389,-97,-0,436
2,409,-98,-0,437
2,428,-99,-0,438
2,449,-99,5,-0,439
2,465,-99,5,-0,439
2,481,-100,-0,44
2,498,-100,-0,441
2,514,-100,5,-0,442
2,532,-102,-0,443
2,544,-102,-0,443
2,556,-102,5,-0,444
2,568,-102,5,-0,444
2,58,-103,-0,445
2,593,-103,-0,446
2,607,-103,5,-0,446
2,623,-103,5,-0,447
2,637,-104,5,-0,448
2,655,-105,-0,449
2,673,-105,-0,45
2,686,-105,5,-0,45
2,698,-105,5,-0,451
2,719,-106,-0,452
2,741,-107,5,-0,453
2,756,-107,5,-0,454
2,77,-107,5,-0,455
2,793,-108,5,-0,456
2,813,-109,-0,457
2,828,-109,-0,457
2,844,-110,-0,458
2,865,-110,5,-0,459
2,882,-110,5,-0,46
2,897,-111,-0,461
2,913,-111,-0,462
2,927,-111,5,-0,462
2,941,-113,-0,463
2,954,-113,-0,464
2,974,-113,5,-0,465
2,993,-114,-0,466
3,009,-114,-0,467
3,027,-114,5,-0,467
3,041,-114,5,-0,468
3,056,-116,-0,469
3,069,-116,-0,47
3,082,-116,-0,47
3,095,-116,-0,471
3,114,-116,-0,472
3,128,-117,-0,472
3,14,-117,-0,473
3,156,-118,5,-0,474
3,174,-118,5,-0,475
3,193,-119,-0,476
