Tijd (s),Kracht (N),Verplaatsing (mm)
0,-40,-0,321
0,-40,-0,322
0,015,-40,-0,323
0,031,-40,-0,324
0,049,-40,5,-0,325
0,065,-41,-0,325
0,078,-41,-0,326
0,091,-42,-0,327
0,103,-42,-0,327
0,117,-42,5,-0,328
0,135,-42,5,-0,329
0,149,-43,-0,33
0,162,-43,-0,33
0,177,-43,-0,332
0,198,-44,-0,332
0,213,-44,-0,333
0,226,-44,5,-0,334
0,239,-44,5,-0,334
0,254,-45,-0,335
0,274,-45,5,-0,336
0,288,-45,5,-0,337
0,302,-46,5,-0,337
0,316,-46,5,-0,338
0,329,-47,-0,339
0,342,-47,5,-0,34
0,363,-47,5,-0,34
0,378,-48,-0,341
0,396,-49,-0,342
0,414,-49,-0,343
0,433,-49,-0,344
0,455,-49,5,-0,345
0,474,-50,5,-0,346
0,486,-50,5,-0,346
0,501,-51,-0,347
0,515,-51,-0,348
0,53,-51,5,-0,348
0,543,-51,5,-0,349
0,555,-52,5,-0,35
0,568,-52,5,-0,35
0,581,-53,-0,351
0,595,-53,-0,352
0,608,-54,-0,352
0,62,-54,-0,353
0,633,-55,-0,354
0,65,-55,-0,355
0,666,-55,-0,355
0,679,-55,5,-0,356
0,692,-55,5,-0,357
0,708,-57,-0,358
0,72,-57,-0,358
0,735,-57,5,-0,359
0,748,-57,5,-0,36
0,762,-58,-0,361
0,783,-58,5,-0,362
0,803,-60,-0,362
0,817,-60,-0,363
0,83,-60,5,-0,364
0,843,-60,5,-0,364
0,854,-61,5,-0,365
0,873,-61,5,-0,366
0,891,-61,5,-0,367
0,91,-63,-0,368
0,928,-63,-0,368
0,94,-64,-0,369
0,951,-64,-0,37
0,964,-64,5,-0,37
0,979,-64,5,-0,371
0,993,-65,-0,372
1,006,-65,-0,372
1,02,-66,-0,373
1,038,-67,-0,374
1,057,-67,-0,375
1,07,-67,5,-0,376
1,083,-67,5,-0,376
1,095,-68,-0,377
1,107,-68,-0,378
1,122,-69,5,-0,378
1,14,-70,-0,379
1,153,-70,5,-0,38
1,177,-70,5,-0,381
1,197,-71,-0,382
1,219,-72,5,-0,383
1,238,-73,-0,384
1,257,-73,-0,385
1,271,-74,-0,386
1,285,-74,-0,386
1,3,-74,5,-0,387
1,314,-74,5,-0,388
1,327,-76,-0,388
1,34,-76,-0,389
1,352,-77,-0,39
1,364,-77,-0,39
1,377,-77,5,-0,391
1,394,-77,5,-0,392
1,412,-78,-0,393
1,43,-79,5,-0,394
1,446,-80,-0,395
1,467,-80,-0,396
1,483,-81,-0,396
1,497,-81,-0,397
1,511,-81,5,-0,398
1,524,-81,5,-0,398
1,545,-81,5,-0,399
1,559,-83,5,-0,4
1,574,-83,5,-0,401
1,587,-84,-0,401
1,599,-84,-0,402
1,614,-85,-0,403
1,633,-86,5,-0,404
1,654,-87,-0,405
1,671,-87,-0,406
1,684,-88,-0,406
1,699,-88,-0,407
1,716,-88,5,-0,408
1,729,-88,5,-0,408
1,742,-90,-0,409
1,759,-90,5,-0,41
1,775,-90,5,-0,411
1,789,-91,5,-0,412
1,809,-92,-0,413
1,825,-92,-0,413
1,838,-93,5,-0,414
1,853,-93,5,-0,415
1,869,-94,5,-0,416
1,882,-94,5,-0,416
1,899,-95,-0,417
1,918,-96,-0,418
1,939,-97,5,-0,419
1,957,-97,5,-0,42
1,973,-98,-0,421
1,987,-98,5,-0,422
2,005,-98,5,-0,422
2,023,-99,5,-0,424
2,042,-101,-0,424
2,061,-101,-0,425
2,076,-102,-0,426
2,095,-102,5,-0,427
2,112,-102,5,-0,428
2,128,-103,-0,428
2,144,-104,5,-0,43
2,161,-104,5,-0,43
2,179,-105,5,-0,431
2,197,-106,-0,432
2,212,-106,-0,433
2,231,-106,5,-0,434
2,249,-108,-0,435
2,265,-108,-0,435
2,281,-108,5,-0,436
2,297,-109,5,-0,437
2,315,-109,5,-0,438
2,329,-110,-0,439
2,344,-110,-0,439
2,361,-111,5,-0,44
2,379,-112,-0,441
2,4,-113,-0,442
2,416,-113,-0,443
2,434,-113,5,-0,444
2,451,-114,5,-0,445
2,468,-114,5,-0,446
2,488,-115,5,-0,446
2,502,-116,-0,447
2,517,-116,-0,448
2,531,-116,-0,448
2,543,-116,5,-0,449
2,555,-116,5,-0,45
2,569,-118,-0,45
2,582,-119,-0,451
2,597,-119,-0,452
2,616,-119,5,-0,453
2,632,-119,5,-0,454
