Tijd (s),Kracht (N),Verplaatsing (mm)
0,-40,-0,4
0,-40,-0,401
0,014,-41,-0,402
0,028,-41,-0,402
0,047,-41,5,-0,404
0,065,-41,5,-0,404
0,078,-41,5,-0,405
0,091,-42,-0,406
0,104,-42,-0,406
0,124,-43,-0,407
0,137,-44,-0,408
0,151,-44,-0,409
0,165,-44,-0,41
0,183,-44,-0,41
0,201,-44,5,-0,411
0,217,-45,5,-0,412
0,23,-45,5,-0,412
0,243,-46,-0,413
0,256,-46,-0,414
0,268,-46,5,-0,414
0,281,-46,5,-0,415
0,298,-47,-0,416
0,315,-48,-0,417
0,335,-48,-0,418
0,348,-48,5,-0,418
0,36,-48,5,-0,419
0,375,-49,-0,42
0,393,-49,5,-0,421
0,413,-49,5,-0,422
0,427,-50,5,-0,422
0,441,-51,5,-0,423
0,459,-51,5,-0,424
0,476,-52,-0,425
0,491,-52,-0,425
0,504,-52,5,-0,426
0,516,-52,5,-0,427
0,529,-53,5,-0,427
0,545,-54,-0,428
0,559,-54,-0,429
0,576,-54,5,-0,43
0,597,-55,5,-0,431
0,612,-55,5,-0,432
0,632,-56,5,-0,433
0,652,-57,-0,434
0,67,-57,-0,434
0,683,-58,-0,435
0,695,-58,-0,436
0,711,-58,5,-0,437
0,73,-59,5,-0,438
0,745,-59,5,-0,438
0,759,-60,-0,439
0,772,-60,-0,439
0,784,-61,-0,44
0,797,-61,-0,44
0,809,-61,5,-0,441
0,821,-61,5,-0,442
0,836,-62,5,-0,443
0,85,-63,-0,444
0,871,-63,-0,444
0,891,-63,5,-0,445
0,908,-64,-0,446
0,925,-64,-0,447
0,942,-65,5,-0,448
0,957,-66,-0,449
0,972,-66,-0,45
0,988,-66,5,-0,45
1,007,-66,5,-0,451
1,023,-67,5,-0,452
1,037,-68,5,-0,453
1,057,-69,-0,454
1,079,-69,-0,455
1,095,-69,5,-0,456
1,112,-70,5,-0,457
1,138,-72,-0,458
1,156,-72,-0,459
1,173,-72,5,-0,46
1,187,-72,5,-0,46
1,204,-73,-0,461
1,221,-73,5,-0,462
1,236,-73,5,-0,463
1,25,-75,-0,464
1,269,-75,5,-0,464
1,282,-75,5,-0,465
1,296,-76,5,-0,466
1,309,-76,5,-0,466
1,329,-77,-0,468
1,35,-78,5,-0,468
1,369,-79,-0,469
1,384,-79,-0,47
1,403,-80,-0,471
1,417,-80,-0,472
1,433,-80,5,-0,473
1,454,-82,-0,473
1,469,-82,5,-0,474
1,482,-82,5,-0,475
1,496,-83,-0,476
1,513,-83,-0,476
1,526,-83,5,-0,477
1,538,-83,5,-0,477
1,55,-85,-0,478
1,562,-85,-0,479
1,574,-86,-0,479
1,587,-86,-0,48
1,599,-86,-0,48
1,611,-86,-0,481
1,623,-86,-0,482
1,635,-87,-0,482
1,647,-87,-0,483
1,66,-88,-0,484
1,673,-88,-0,484
1,689,-89,-0,485
1,703,-90,-0,486
1,716,-90,-0,486
1,729,-90,5,-0,488
1,75,-90,5,-0,488
1,763,-92,-0,489
1,776,-92,5,-0,49
1,794,-92,5,-0,491
1,815,-93,5,-0,492
1,831,-94,-0,492
1,847,-94,-0,493
1,866,-95,5,-0,494
1,879,-96,-0,495
1,898,-96,-0,496
1,92,-97,-0,497
1,939,-97,-0,498
1,956,-97,-0,498
1,971,-98,5,-0,499
1,987,-99,5,-0,5
2,005,-99,5,-0,501
2,022,-100,-0,502
2,037,-100,5,-0,502
2,052,-100,5,-0,503
2,064,-102,-0,504
2,084,-102,-0,505
2,098,-102,5,-0,505
2,114,-103,5,-0,507
2,145,-104,5,-0,508
2,161,-104,5,-0,508
2,174,-105,5,-0,509
2,187,-105,5,-0,51
2,199,-106,-0,51
2,211,-106,-0,511
2,224,-107,-0,512
2,241,-107,-0,513
2,259,-107,-0,514
2,271,-109,-0,514
2,289,-109,-0,515
2,302,-109,5,-0,516
2,314,-109,5,-0,516
2,327,-110,-0,517
2,34,-110,-0,518
2,355,-110,5,-0,518
2,369,-110,5,-0,519
2,382,-110,5,-0,52
2,4,-112,5,-0,521
2,417,-112,5,-0,521
2,429,-113,5,-0,522
2,442,-113,5,-0,523
2,455,-114,-0,523
2,468,-114,-0,524
2,48,-115,-0,525
2,496,-115,-0,526
2,512,-116,-0,526
2,528,-116,5,-0,527
2,547,-116,5,-0,528
2,565,-117,-0,529
2,584,-118,5,-0,53
2,599,-118,5,-0,53
2,616,-118,5,-0,532
2,635,-119,5,-0,532
2,651,-119,5,-0,533
