Tijd (s),Kracht (N),Verplaatsing (mm)
0,-30,-0,613
0,-30,-0,614
0,014,-30,-0,615
0,026,-30,-0,615
0,039,-30,5,-0,616
0,052,-31,-0,617
0,067,-31,-0,617
0,08,-31,5,-0,618
0,102,-31,5,-0,619
0,115,-31,5,-0,62
0,13,-31,5,-0,621
0,151,-31,5,-0,622
0,168,-32,5,-0,622
0,18,-32,5,-0,623
0,193,-32,5,-0,624
0,207,-33,-0,624
0,22,-33,-0,625
0,233,-33,-0,626
0,247,-33,5,-0,626
0,263,-34,-0,627
0,274,-34,-0,628
0,286,-34,-0,628
0,302,-34,-0,629
0,315,-34,5,-0,63
0,328,-34,5,-0,63
0,344,-34,5,-0,631
0,36,-35,5,-0,632
0,378,-35,5,-0,633
0,395,-35,5,-0,634
0,411,-36,-0,635
0,427,-36,-0,635
0,442,-36,5,-0,636
0,463,-37,-0,637
0,48,-37,-0,638
0,496,-37,5,-0,639
0,512,-37,5,-0,64
0,528,-37,5,-0,64
0,544,-38,-0,641
0,557,-38,-0,642
0,571,-38,5,-0,643
0,584,-38,5,-0,644
0,603,-39,-0,644
0,624,-39,-0,645
0,64,-39,-0,646
0,658,-39,5,-0,647
0,674,-40,-0,648
0,69,-40,-0,648
0,705,-40,-0,649
0,722,-40,5,-0,65
0,741,-40,5,-0,651
0,76,-41,-0,652
0,779,-41,5,-0,653
0,794,-42,-0,654
0,812,-42,-0,655
0,83,-42,5,-0,656
0,85,-42,5,-0,656
0,865,-42,5,-0,657
0,878,-43,5,-0,658
0,893,-43,5,-0,659
0,913,-44,-0,66
0,93,-44,5,-0,66
0,943,-44,5,-0,661
0,959,-45,-0,662
0,971,-45,-0,662
0,985,-45,5,-0,663
1,-45,5,-0,664
1,013,-46,-0,665
1,033,-46,5,-0,666
1,055,-47,-0,667
1,068,-47,-0,667
1,08,-48,-0,668
1,095,-48,-0,669
1,109,-48,5,-0,67
1,127,-48,5,-0,67
1,142,-49,-0,671
1,162,-49,5,-0,672
1,175,-49,5,-0,673
1,189,-50,5,-0,674
1,202,-50,5,-0,674
1,214,-51,-0,674
1,227,-51,-0,676
1,244,-51,5,-0,676
1,257,-51,5,-0,677
1,272,-51,5,-0,678
1,287,-52,5,-0,678
1,304,-52,5,-0,679
1,322,-53,-0,68
1,335,-53,-0,68
1,347,-53,5,-0,681
1,363,-54,-0,682
1,376,-54,-0,682
1,388,-55,-0,683
1,401,-55,-0,684
1,414,-55,5,-0,684
1,431,-55,5,-0,686
1,45,-56,-0,686
1,463,-56,5,-0,687
1,484,-56,5,-0,688
1,499,-57,5,-0,689
1,514,-57,5,-0,689
1,527,-58,-0,69
1,54,-58,-0,691
1,552,-58,5,-0,692
1,568,-59,-0,692
1,586,-59,-0,693
1,602,-60,-0,694
1,617,-60,5,-0,695
1,633,-60,5,-0,696
1,649,-61,-0,696
1,667,-61,-0,697
1,681,-61,5,-0,698
1,694,-62,5,-0,698
1,707,-62,5,-0,699
1,724,-63,-0,7
1,744,-63,-0,701
1,759,-63,-0,702
1,773,-63,5,-0,702
1,785,-63,5,-0,703
1,8,-64,5,-0,704
1,821,-65,-0,705
1,839,-65,-0,706
1,856,-65,5,-0,706
1,868,-65,5,-0,707
1,879,-66,-0,708
1,891,-66,-0,708
1,905,-66,5,-0,709
1,919,-66,5,-0,71
1,932,-67,-0,71
1,944,-67,-0,711
1,961,-67,5,-0,712
1,975,-67,5,-0,712
1,987,-68,-0,713
1,999,-68,-0,714
2,011,-69,-0,714
2,023,-69,-0,715
2,035,-69,5,-0,716
2,048,-69,5,-0,716
2,06,-70,-0,717
2,072,-70,-0,717
2,084,-70,5,-0,718
2,097,-70,5,-0,719
2,112,-71,-0,72
2,128,-71,-0,72
2,14,-71,5,-0,721
2,154,-71,5,-0,722
2,174,-72,-0,723
2,193,-72,5,-0,724
2,206,-72,5,-0,724
2,218,-73,5,-0,725
2,231,-73,5,-0,725
2,244,-74,-0,726
2,257,-74,5,-0,727
2,272,-74,5,-0,728
2,289,-74,5,-0,728
2,302,-74,5,-0,729
2,323,-75,5,-0,73
2,339,-76,-0,731
2,352,-76,-0,731
2,364,-76,5,-0,732
2,378,-76,5,-0,732
2,39,-77,-0,733
2,405,-77,-0,734
2,418,-77,5,-0,734
2,432,-77,5,-0,735
2,444,-78,-0,736
2,458,-78,-0,736
2,472,-78,5,-0,737
2,485,-78,5,-0,738
2,5,-79,-0,739
2,514,-79,-0,739
2,527,-80,-0,74
2,544,-80,-0,741
2,559,-80,-0,742
2,571,-80,5,-0,742
2,585,-80,5,-0,743
2,598,-80,5,-0,744
2,611,-80,5,-0,744
2,624,-82,-0,745
2,639,-82,-0,746
2,652,-82,5,-0,747
2,671,-83,-0,748
2,689,-83,-0,748
2,706,-83,-0,749
2,722,-84,5,-0,75
2,738,-84,5,-0,751
2,756,-85,-0,752
2,768,-85,-0,752
2,784,-85,5,-0,754
2,809,-86,-0,755
2,83,-87,5,-0,756
2,846,-87,5,-0,756
2,86,-88,-0,757
2,874,-88,5,-0,758
2,889,-88,5,-0,758
2,902,-89,-0,759
2,915,-89,-0,759
2,927,-90,-0,76
2,94,-90,-0,761
2,954,-90,5,-0,761
2,967,-90,5,-0,762
2,979,-91,-0,762
2,992,-91,-0,763
3,005,-92,-0,764
3,025,-92,-0,765
3,038,-93,-0,765
3,051,-93,-0,766
3,063,-93,5,-0,767
3,084,-94,5,-0,768
3,101,-94,5,-0,769
3,115,-95,-0,769
3,128,-95,-0,77
3,143,-96,-0,771
3,157,-97,-0,771
3,17,-97,-0,772
3,183,-97,5,-0,773
3,195,-97,5,-0,773
3,208,-98,-0,774
3,221,-98,-0,775
3,242,-99,-0,776
3,255,-99,-0,776
3,268,-99,5,-0,777
3,28,-99,5,-0,778
3,297,-100,5,-0,779
3,312,-101,-0,779
3,328,-101,-0,78
3,351,-102,5,-0,781
3,363,-103,-0,782
3,375,-103,-0,782
3,387,-103,-0,783
3,401,-103,5,-0,784
3,413,-103,5,-0,784
3,426,-104,-0,785
3,442,-106,-0,786
3,456,-106,-0,786
3,47,-106,5,-0,787
3,484,-106,5,-0,788
3,499,-107,-0,788
3,511,-107,-0,789
3,523,-107,5,-0,79
3,536,-107,5,-0,79
3,55,-108,5,-0,791
3,568,-109,5,-0,792
3,586,-109,5,-0,793
3,599,-110,-0,794
3,611,-110,-0,794
3,623,-110,5,-0,795
3,636,-110,5,-0,795
3,648,-110,5,-0,796
3,662,-112,-0,797
3,678,-112,5,-0,798
3,692,-112,5,-0,798
3,706,-113,-0,799
3,721,-113,-0,8
3,736,-113,5,-0,8
3,749,-113,5,-0,801
3,761,-115,-0,802
3,777,-115,5,-0,803
3,796,-115,5,-0,804
3,814,-116,5,-0,804
3,826,-116,5,-0,806
3,849,-117,-0,806
3,863,-118,5,-0,807
3,885,-119,-0,808
3,899,-119,-0,809
3,912,-119,5,-0,81
